0	-159.212685	1.416174	1
1	-157.841447	1.429052	1
2	-156.306812	1.430174	1
3	-154.333686	1.345965	1
4	-154.301546	1.395007	1
5	-153.605568	1.404837	1
6	-153.486509	1.394048	1
7	-152.860604	1.361583	1
8	-150.662986	1.365615	1
9	-150.054915	1.407681	1
10	-148.594696	1.478805	1
11	-148.378467	1.419805	1
12	-147.691996	1.406044	1
13	-147.35428	1.34694	1
14	-147.262943	1.345903	1
15	-147.097451	1.341189	1
16	-146.63094	1.397771	1
17	-145.978541	1.329364	1
18	-144.756062	1.426389	1
19	-143.219891	1.443919	1
20	-142.727298	1.341978	1
21	-142.631187	1.439216	1
22	-142.233048	1.274005	1
23	-141.879744	1.40849	1
24	-141.827551	1.443801	1
25	-141.469429	1.287862	1
26	-141.468875	1.378883	1
27	-141.348312	1.376858	1
28	-141.233107	1.336258	1
29	-141.129709	1.33951	1
30	-141.124832	1.398063	1
31	-141.052378	1.363227	1
32	-140.759481	1.422923	1
33	-140.053986	1.414783	1
34	-140.007312	1.363492	1
35	-139.730947	1.034353	1
36	-139.62396	1.447037	1
37	-139.429331	1.454727	1
38	-139.396625	1.414845	1
39	-139.341758	1.433016	1
40	-139.294042	1.38296	1
41	-139.075011	1.418444	1
42	-138.805544	1.375262	1
43	-138.737109	1.387097	1
44	-138.706655	1.439221	1
45	-138.433215	1.44516	1
46	-138.368565	1.404735	1
47	-138.348367	1.418089	1
48	-138.242009	1.179768	1
49	-138.221573	1.424651	1
50	-138.22064	1.413109	1
51	-138.162728	1.38414	1
52	-137.988749	1.434408	1
53	-137.980928	1.36843	1
54	-137.533037	1.3934	1
55	-137.410172	1.404115	1
56	-137.394469	1.371272	1
57	-137.394375	1.144583	1
58	-137.274525	1.22816	1
59	-137.033807	1.394882	1
60	-136.640396	1.434398	1
61	-136.472907	1.172074	1
62	-136.45198	1.352258	1
63	-136.39334	1.159364	1
64	-136.34336	1.383629	1
65	-136.256038	1.405111	1
66	-136.194813	1.3699	1
67	-136.139828	1.416893	1
68	-136.119122	1.374376	1
69	-135.941954	1.393363	1
70	-135.892773	1.397196	1
71	-135.824667	1.401139	1
72	-135.799699	1.329518	1
73	-135.713893	1.421151	1
74	-135.667134	1.426986	1
75	-135.259778	1.282391	1
76	-135.178207	1.360746	1
77	-135.17736	1.417651	1
78	-135.078628	1.451467	1
79	-135.076998	1.343689	1
80	-135.006633	1.392732	1
81	-135.000439	1.41043	1
82	-134.973467	1.391187	1
83	-134.896817	1.400876	1
84	-134.851157	1.386431	1
85	-134.669681	1.374443	1
86	-134.610434	1.366391	1
87	-134.579507	1.401881	1
88	-134.570025	1.351733	1
89	-134.477167	1.366336	1
90	-134.33567	1.392595	1
91	-134.246668	1.391146	1
92	-134.143646	1.364085	1
93	-134.122389	1.362652	1
94	-133.944949	1.372364	1
95	-133.897955	1.341863	1
96	-133.810178	1.402916	1
97	-133.698325	1.060155	1
98	-133.522299	1.408295	1
99	-133.459608	1.402941	1
100	-133.455487	1.266801	1
101	-133.419258	1.298064	1
102	-133.403711	1.387115	1
103	-133.234572	1.299445	1
104	-133.181302	1.410283	1
105	-133.173523	1.386848	1
106	-133.167414	1.370762	1
107	-133.110308	1.402844	1
108	-133.019156	1.338222	1
109	-133.013758	1.341944	1
110	-132.964073	1.420337	1
111	-132.940321	1.370283	1
112	-132.901707	1.375234	1
113	-132.90044	1.415589	1
114	-132.857677	1.390321	1
115	-132.856766	1.399217	1
116	-132.850471	1.415622	1
117	-132.793197	1.406292	1
118	-132.737092	1.418205	1
119	-132.716979	1.401495	1
120	-132.690459	1.394913	1
121	-132.642538	1.267651	1
122	-132.572234	1.392537	1
123	-132.548385	1.390785	1
124	-132.476598	1.342936	1
125	-132.453658	1.397822	1
126	-132.354681	1.393716	1
127	-132.316012	1.41496	1
128	-132.285448	0.474342	1
129	-132.282457	1.388489	1
130	-132.258291	1.39596	1
131	-132.250789	1.40182	1
132	-132.248789	1.402023	1
133	-132.217419	1.422313	1
134	-132.127587	1.367913	1
135	-132.107588	1.420023	1
136	-132.10751	1.420024	1
137	-132.107506	1.420023	1
138	-132.094229	1.454199	1
139	-132.067167	1.419179	1
140	-132.067164	1.419179	1
141	-132.067163	1.419179	1
142	-132.067161	1.419179	1
143	-132.067161	1.419179	1
144	-132.067159	1.419179	1
145	-131.95974	1.364229	1
146	-131.958155	1.414893	1
147	-131.91301	1.335835	1
148	-131.874948	1.421344	1
149	-131.874947	1.421344	1
150	-131.874939	1.421344	1
151	-131.874928	1.421344	1
152	-131.840731	1.421326	1
153	-131.729941	1.396144	1
154	-131.719564	1.391555	1
155	-131.716751	1.272309	1
156	-131.621723	1.385331	1
157	-131.584172	1.419667	1
158	-131.576449	1.351724	1
159	-131.475244	1.418666	1
160	-131.447798	1.409589	1
161	-131.388242	1.346747	1
162	-131.208821	1.387424	1
163	-131.15583	1.246834	1
164	-131.148483	1.469126	1
165	-131.130381	1.406152	1
166	-131.10374	1.370338	1
167	-130.997031	1.354596	1
168	-130.89664	0.396856	1
169	-130.838562	1.2375	1
170	-130.802215	1.395373	1
171	-130.77063	1.4132	1
172	-130.731041	1.418386	1
173	-130.724513	1.299093	1
174	-130.724136	1.411185	1
175	-130.69917	1.363871	1
176	-130.597416	1.323812	1
177	-130.520529	1.327873	1
178	-130.494375	1.372399	1
179	-130.447913	1.411236	1
180	-130.441397	1.418626	1
181	-130.420697	1.368025	1
182	-130.405498	1.36483	1
183	-130.398949	1.34681	1
184	-130.368814	1.396127	1
185	-130.358843	1.340412	1
186	-130.340421	1.406917	1
187	-130.335573	1.379634	1
188	-130.31126	1.379308	1
189	-130.248754	1.36581	1
190	-130.248736	1.365809	1
191	-130.248735	1.36581	1
192	-130.248655	1.365808	1
193	-130.231547	1.341783	1
194	-130.215243	1.365245	1
195	-130.200378	1.40163	1
196	-130.099976	1.420189	1
197	-130.050856	1.380553	1
